CTID_FIVETRAN_ID,ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,ADDRESS,CITY,STATE,ZIP,REGION,CUSTOMER_TYPE,CREATED_AT,UPDATED_AT,_FIVETRAN_DELETED,_FIVETRAN_SYNCED
TBD_CU_000460,460,Casey,Anderson,casey.anderson.460@example.com,555-3220,460 Hardware Way,Columbus,OH,43201,Midwest,residential,2023-10-30 00:00:00.000,2023-10-30 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000461,461,Drew,Thomas,drew.thomas.461@example.com,555-3227,461 Hardware Way,Edison,NJ,08817,Northeast,residential,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000462,462,Dylan,Jackson,dylan.jackson.462@example.com,555-3234,462 Hardware Way,Atlanta,GA,30301,Southeast,residential,2023-10-24 00:00:00.000,2023-10-24 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000463,463,Avery,White,avery.white.463@example.com,555-3241,463 Hardware Way,Indianapolis,IN,46201,Midwest,residential,2023-10-21 00:00:00.000,2023-10-21 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000464,464,Riley,Harris,riley.harris.464@example.com,555-3248,464 Hardware Way,Denver,CO,80201,West,residential,2023-10-18 00:00:00.000,2023-10-18 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000465,465,Quinn,Martin,quinn.martin.465@example.com,555-3255,465 Hardware Way,Dallas,TX,75201,South,residential,2023-10-15 00:00:00.000,2023-10-15 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000466,466,Blake,Thompson,blake.thompson.466@example.com,555-3262,466 Hardware Way,San Jose,CA,95101,West,contractor,2023-10-12 00:00:00.000,2023-10-12 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000467,467,Reese,Moore,reese.moore.467@example.com,555-3269,467 Hardware Way,Chicago,IL,60601,Midwest,contractor,2023-10-09 00:00:00.000,2023-10-09 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000468,468,Skyler,Allen,skyler.allen.468@example.com,555-3276,468 Hardware Way,Orlando,FL,32801,Southeast,contractor,2023-10-06 00:00:00.000,2023-10-06 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000469,469,Emery,Young,emery.young.469@example.com,555-3283,469 Hardware Way,Philadelphia,PA,19101,Northeast,business,2023-10-03 00:00:00.000,2023-10-03 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
TBD_CU_000470,470,Rowan,King,rowan.king.470@example.com,555-3290,470 Hardware Way,Columbus,OH,43201,Midwest,residential,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,FALSE,2026-05-15 14:57:10.353 -0700
